id,name,themegroup,theme,subtheme,year,pieces,minifigs,package,retail_price
9286-1,Building Plates Set,Educational,Dacta,NA,1998,4,0,NA,21
9370-1,Lego System Road Plates,Educational,Dacta,Town,1998,10,0,Other,NA
9377-1,Adventurers combined set,Educational,Dacta,Adventurers,1998,3,0,NA,89.25
9654-1,Early Simple Machines II Set,Educational,Dacta,NA,1997,99,2,NA,92.75
9655-1,Fun Time Gears II Set,Educational,Dacta,NA,1997,50,0,NA,52.25
9709-1,RCX Programmable LEGO Brick,Technical,Mindstorms,1.0,1999,1,0,NA,110
9713-1,Infrared Transmission Tower,Technical,Mindstorms,1.0,1998,2,0,NA,25
9719-1,Robotics Invention System,Technical,Mindstorms,1.0,1998,733,0,Box,200
9730-1,Robo Sports,Technical,Mindstorms,1.0,1998,91,0,Box,50
9732-1,Extreme Creatures,Technical,Mindstorms,1.0,1998,148,0,Box,50
9738-1,RCX Remote Control Unit,Technical,Mindstorms,1.0,1999,1,0,NA,19.75
9780-1,ROBOLAB Starter Building Set,Educational,Education,NA,1998,1701,4,NA,NA
9937-1,Small Chain Links,Educational,Dacta,NA,1998,108,0,NA,7.5
1096-1,Race Buggy,Modern day,Town,Extreme Team,1999,23,1,Box,NA
1128-1,Santa on Skis,Miscellaneous,Seasonal,Christmas,1999,21,0,NA,14
1739-1,Penguin,Pre-school,Duplo,NA,1997,8,0,Polybag,NA
1781-1,Dino Babies,Pre-school,Duplo,NA,1997,90,0,Box,NA
1782-1,Discovery Station,Modern day,Town,Divers,1997,322,5,Box,50
1824-1,Flying Duck,Basic,Basic,NA,1997,17,1,Polybag,NA
1825-1,Racing Car,Basic,Basic,NA,1997,19,0,Polybag,NA
1826-1,Bird? Boat? Plane?,Basic,Basic,NA,1997,19,0,Polybag,NA
1827-1,Helicopter,Basic,Basic,NA,1997,19,0,Polybag,NA
1867-1,Medium Bulk Bucket,Basic,Basic,NA,1997,400,0,Bucket,NA
2121-1,Stomper,Basic,Basic,NA,1997,11,0,Polybag,NA
2122-1,Bob,Basic,Basic,NA,1997,14,0,Polybag,NA
2123-1,Spinner,Basic,Basic,NA,1997,12,0,Polybag,NA
2124-1,Green Bucket,Pre-school,Duplo,NA,1997,39,1,NA,NA
2125-1,Large Bucket,Pre-school,Duplo,NA,1997,70,1,Bucket,NA
2126-1,Train Cars,Modern day,Trains,9 V,1997,378,5,Box,69.5
2127-1,Nanas,Basic,Basic,NA,1997,13,0,Polybag,NA
2129-1,Blast-Off Dragster,Technical,Technic,NA,1997,63,0,Box,7
2147-1,Dragon Fly,Modern day,Town,Special,1997,183,2,Box,28
2148-1,LEGO Truck,Modern day,Town,Vehicles,1997,105,1,Box,11
2149-1,Color Line Container Lorry,Modern day,Town,Special,1997,191,1,Box,NA
2151-1,Robo Raider,Action/Adventure,Space,RoboForce,1997,136,1,Box,12
2152-1,Robo Raptor,Action/Adventure,Space,RoboForce,1997,221,1,Box,20
2153-1,Robo Stalker,Action/Adventure,Space,RoboForce,1997,280,2,Box,30
2154-1,Robo Master,Action/Adventure,Space,RoboForce,1997,366,2,Box,36
2160-1,Crystal Scavenger,Action/Adventure,Aquazone,Aquaraiders,1997,110,1,Box,15
2161-1,Aqua Dozer,Action/Adventure,Aquazone,Aquaraiders,1997,136,1,Box,25
2162-1,Hydro Reef Wrecker,Action/Adventure,Aquazone,Aquaraiders,1997,287,2,Box,40
2163-1,Toucan,Basic,Basic,NA,1997,9,0,Polybag,NA
2164-1,Whale,Basic,Basic,NA,1997,9,0,Polybag,NA
2167-1,Penguin,Basic,Basic,NA,1997,8,0,Polybag,NA
2181-1,Infomaniac,Modern day,Town,Special,1997,4,1,Polybag,NA
2186-1,Freestyle Set,Basic,Freestyle,NA,1997,73,1,Box,NA
2187-1,Freestyle Set,Basic,Freestyle,NA,1997,60,1,Box,NA
2188-1,Freestyle Set,Basic,Freestyle,NA,1997,56,1,Box,NA
2189-1,Pony Set,Pre-school,Duplo,NA,1997,3,0,NA,NA
2199-1,Large Bulk Bucket,Basic,Basic,NA,1997,466,0,Bucket,NA
2241-1,Basic Set,Pre-school,Duplo,NA,1997,32,0,NA,NA
2242-1,Extra Bricks (S),Pre-school,Duplo,NA,1997,50,0,NA,NA
2245-1,Farmhouse Bucket,Pre-school,Duplo,NA,1997,46,1,NA,NA
2247-1,Extra Bricks (M),Pre-school,Duplo,NA,1997,99,0,NA,NA
2251-1,Horse 'n' Home,Pre-school,Duplo,NA,1997,72,0,NA,NA
2252-1,Basic Cannister Set,Pre-school,Duplo,NA,1997,36,1,NA,NA
2261-1,Happy Gardener,Pre-school,Duplo,NA,1997,10,1,NA,4
2266-1,Extra Large Value Bucket,Pre-school,Duplo,NA,1997,91,2,NA,20
2556-1,Ferrari Formula 1 Racing Car,Model making,Model Team,NA,1998,580,0,Box,NA
2601-1,Mother & Baby,Pre-school,Duplo,NA,1997,7,0,NA,7
2602-1,Dinosaurs Family Home,Pre-school,Duplo,NA,1997,27,2,NA,18
2603-1,Dinosaur Tub,Pre-school,Duplo,NA,1997,70,2,Tub,20
2604-1,Dino World,Pre-school,Duplo,NA,1997,58,4,NA,70
2605-1,Dinosaur Park,Pre-school,Duplo,NA,1997,42,4,NA,40
2606-1,Dump Truck,Pre-school,Duplo,NA,1997,6,1,NA,8.75
2607-1,Speed Car,Pre-school,Duplo,NA,1997,4,1,NA,NA
2684-1,Dinghy,Pre-school,Duplo,NA,1997,3,1,Box,NA
2687-1,Harbour,Pre-school,Duplo,NA,1997,47,3,NA,52
2761-1,Pony Stables,Pre-school,Duplo,NA,1997,41,2,NA,20
2762-1,Family Fun Playground,Pre-school,Duplo,NA,1997,46,3,NA,27
2805-1,Pony Club,Pre-school,Duplo,NA,1997,13,2,NA,NA
2806-1,Dino Mini Set,Pre-school,Duplo,NA,1997,4,1,NA,3
2840-1,Girl,Basic,Basic,NA,1997,10,0,Polybag,NA
2841-1,Boy,Basic,Basic,NA,1997,9,0,Polybag,NA
2842-1,Girl,Basic,Basic,NA,1997,8,0,Polybag,NA
2844-1,Doggy,Basic,Basic,NA,1997,8,0,Polybag,NA
2845-1,Indian Chief,Historical,Western,Indians,1997,20,1,Box,0
2846-1,Indian Kayak,Historical,Western,Indians,1997,18,1,Box,0
2847-1,Flyer,Action/Adventure,Space,UFO,1997,15,1,Box,NA
2848-1,Flying Machine,Historical,Castle,Fright Knights,1997,19,1,Box,NA
2849-1,Helicopter,Modern day,Town,Flight,1997,20,1,Box,NA
2851-1,Medium Dino Bucket,Pre-school,Duplo,NA,1997,31,1,Bucket,NA
2852-1,Large Dino Bucket,Pre-school,Duplo,NA,1997,57,2,Bucket,NA
2870-1,Paradisa Barbeque,Modern day,Town,Paradisa,1997,19,1,Box,NA
2871-1,Diver and Shark,Modern day,Town,Divers,1997,16,1,Box,NA
2872-1,Witch and Fireplace,Historical,Castle,Fright Knights,1997,19,1,Box,NA
2873-1,Christmas Set,Basic,Basic,Seasonal,1997,9,0,Polybag,NA
2874-1,Christmas Set,Basic,Basic,Seasonal,1997,9,0,Polybag,NA
2876-1,Christmas Set,Basic,Basic,Seasonal,1997,9,0,Polybag,NA
2877-1,Snowman,Basic,Basic,NA,1997,9,0,Polybag,NA
2878-1,Santa Claus,Basic,Basic,Seasonal,1997,16,0,Polybag,2
2880-1,Open-Top Jeep,Modern day,Town,Vehicles,1997,29,0,Box,NA
2881-1,Parking Gate Attendant,Modern day,Town,Vehicles,1997,19,1,Box,NA
2882-1,Speedboat,Modern day,Town,Boats,1997,22,1,Box,NA
2883-1,Boat,Modern day,Town,Boats,1997,28,0,Box,NA
2884-1,Microlight,Modern day,Town,Flight,1997,20,1,Box,NA
2885-1,Ice Cream Seller,Modern day,Town,Shops and Services,1997,27,1,Box,NA
2886-1,Formula 1 Racing Car,Modern day,Town,Racing,1997,25,0,Box,2
2887-1,Petrol Station Attendant and Pump,Modern day,Town,Shops and Services,1997,15,1,Box,NA
3200-1,Beauty Studio,Girls,Scala,NA,1997,31,1,NA,16.5
3201-1,Living Room,Girls,Scala,NA,1997,31,1,NA,NA
3202-1,Laundry Room,Girls,Scala,NA,1997,42,1,NA,NA
3203-1,Dressing Table,Girls,Scala,NA,1997,18,1,NA,NA
3240-1,Ashley's Miniature Garden,Girls,Scala,NA,1997,54,1,NA,NA
3241-1,Nursery,Girls,Scala,NA,1997,54,2,NA,22
3242-1,Bathroom,Girls,Scala,NA,1997,76,1,NA,NA
3243-1,Kitchen,Girls,Scala,NA,1997,92,2,NA,26.5
3270-1,Dream Cottage,Girls,Scala,NA,1997,120,1,NA,76
3290-1,The Big Family House,Girls,Scala,NA,1997,265,3,NA,NA
4055-1,Value Bucket Medium,Basic,Freestyle,NA,1997,322,0,NA,10
4117463-1,Cyber Saucer,Action/Adventure,Space,UFO,1997,114,0,Box,NA
4128-1,XL Value Bucket,Basic,Freestyle,NA,1997,650,0,NA,NA
4137-1,"Freestyle Clearpack (S), 3+",Basic,Freestyle,NA,1997,131,0,NA,15
4139-1,"Freestyle Bucket, 3+",Basic,Freestyle,NA,1997,249,0,Bucket,23
4157-1,Trial Size Bag 5+,Basic,Freestyle,NA,1997,34,0,NA,1.5
4158-1,Building Set 5+,Basic,Freestyle,NA,1997,128,1,NA,6
4305-1,Cyborg Scout,Action/Adventure,Space,UFO,1998,36,1,Box,NA
5024-1,"Duplo Start / Stop Rail, Single Rail, Change of Direction Switch",Miscellaneous,Service Packs,Duplo,1997,4,0,Polybag,NA
5026-1,"Toolo Loader, Hook and Turntable",Miscellaneous,Service Packs,Toolo,1997,3,0,Polybag,5.5
5099-1,Pneumatic Valves,Miscellaneous,Service Packs,Technic,1991,1,0,Polybag,2.25
5110-1,"Cross Axles, Nuts",Miscellaneous,Service Packs,Technic,1990,26,0,Polybag,10.75
5116-1,Pneumatic Piston Cylinder 32 mm,Miscellaneous,Service Packs,Technic,1992,1,0,Polybag,3.25
5117-1,Compressor Pump for 8868,Miscellaneous,Service Packs,Technic,1993,7,0,Polybag,4
5201-1,Angle Bricks Assorted,Miscellaneous,Service Packs,Technic,1997,20,0,Polybag,4
5202-1,"Angle Beams, Red and Blue",Miscellaneous,Service Packs,Technic,1997,8,0,Polybag,4
5228-1,"Technic Beams and Plates with Holes, Black",Miscellaneous,Service Packs,Technic,1997,26,0,Polybag,4.5
5229-1,Technic Gear Wheels and Differential Housing,Miscellaneous,Service Packs,Technic,1997,23,0,Polybag,4
5391-1,Battery Box 9 V For Electric System,Miscellaneous,Service Packs,NA,1997,1,0,Polybag,5
5392-1,Western Accessories,Miscellaneous,Service Packs,Western,1997,34,0,Polybag,5
5393-1,Headgear (Hats and Hair),Miscellaneous,Service Packs,NA,1997,31,0,Polybag,3
5394-1,3 Horses and Saddles,Miscellaneous,Service Packs,NA,1997,12,0,Polybag,4.5
5400-1,LEGO Scala Fashion Accessories,Miscellaneous,Service Packs,Scala,1998,12,0,Polybag,NA
5401-1,LEGO Scala Kitchen Accessories,Miscellaneous,Service Packs,Scala,1998,14,0,Polybag,NA
5402-1,LEGO Scala Floor Plate 17.5 x 35 cm,Miscellaneous,Service Packs,Scala,1998,1,0,Polybag,NA
5403-1,LEGO Scala Floor Plate 35 x 35 cm,Miscellaneous,Service Packs,Scala,1998,1,0,Polybag,NA
5404-1,LEGO Scala Basic House,Miscellaneous,Service Packs,Scala,1998,28,0,Polybag,NA
54-1,UFO Action Pack,Action/Adventure,Space,UFO,1997,96,0,Box,NA
5561-1,Big Foot 4 x 4,Model making,Model Team,NA,1997,761,0,Box,88
5821-1,Pamela's Picnic Time,Girls,Belville,NA,1997,9,1,NA,NA
5822-1,Jennifer and Foal,Girls,Belville,NA,1997,5,1,NA,NA
5853-1,Lucinda and Cressida,Girls,Belville,NA,1997,5,1,NA,NA
5854-1,Pony Trekking,Girls,Belville,NA,1997,47,2,NA,NA
5855-1,Riding Stables,Girls,Belville,NA,1997,148,3,NA,NA
5874-1,Nursery,Girls,Belville,NA,1997,62,3,NA,NA
6004-1,Crossbow Cart,Historical,Castle,Fright Knights,1997,20,1,Box,NA
6007-1,Bat Lord,Historical,Castle,Fright Knights,1997,12,1,Box,4.5
6027-1,Bat Lord's Catapult,Historical,Castle,Fright Knights,1997,55,2,Box,6.75
6037-1,Witch's Windship,Historical,Castle,Fright Knights,1997,56,1,Box,8
6047-1,Traitor Transport,Historical,Castle,Fright Knights,1997,139,3,Box,NA
6087-1,Witch's Magic Manor,Historical,Castle,Fright Knights,1997,250,6,NA,44
6097-1,Night Lord's Castle,Historical,Castle,Fright Knights,1997,601,8,Box,80
6099-1,Traitor Transport,Historical,Castle,Fright Knights,1997,140,3,Box,20
6204-1,Buccaneers,Historical,Pirates,Accessories,1997,36,5,Box,6
6249-1,Pirates Ambush,Historical,Pirates,NA,1997,156,3,Box,22
6250-1,Cross Bone Clipper,Historical,Pirates,NA,1997,154,3,Box,33
6281-1,Pirates Perilous Pitfall,Historical,Pirates,NA,1997,395,6,Box,73
6320-1,"Road Plates, Junction",Modern day,Town,Accessories,1997,2,0,Shrink-wrapped,6
6321-1,"Road Plates, Curved",Modern day,Town,Accessories,1997,2,0,Shrink-wrapped,6
6322-1,"Road Plates, Straight",Modern day,Town,Accessories,1997,2,0,Shrink-wrapped,6
6323-1,"Road Plates, Cross",Modern day,Town,Accessories,1997,2,0,Shrink-wrapped,6.99
639-1,"Lots of Extra Basic Bricks, 5+",Basic,Basic,Supplementaries,1996,400,0,NA,19.75
6400-1,Go-Kart,Modern day,Town,Racing,1997,23,1,Box,NA
6406-1,Go-Kart,Modern day,Town,Racing,1997,23,1,Polybag,2
6407-1,Fire Chief,Modern day,Town,Fire,1997,26,1,Box,5.5
6417-1,Show Jumping Event,Modern day,Town,Paradisa,1997,36,1,Box,4
6441-1,Deep Sea Refuge,Modern day,Town,Divers,1997,449,5,Box,60
6442-1,Sting Ray Explorer,Modern day,Town,Divers,1997,152,3,Box,20
6444-1,Outback Airstrip,Modern day,Town,Outback,1997,167,3,Box,20
6486-1,Fire Engine,Modern day,Town,Fire,1997,66,1,Box,10
6487-1,Mountain Rescue,Modern day,Town,Outback,1997,68,1,Box,6
6489-1,Seaside Holiday Cottage,Modern day,Town,Paradisa,1997,86,2,Box,13.25
6490-1,Amazon Crossing,Modern day,Town,Outback,1997,116,1,Box,15
6495-1,Time Tunnelator,Action/Adventure,Time Cruisers,Time Twisters,1997,81,1,Box,10
6496-1,Whirling Time Warper,Action/Adventure,Time Cruisers,Time Twisters,1997,152,2,Box,22
6497-1,Twisted Time Train,Action/Adventure,Time Cruisers,Time Twisters,1997,300,4,Box,38.5
6499-1,Time Tunnelator,Action/Adventure,Time Cruisers,Time Twisters,1997,81,1,Box,10
6547-1,Fun Fair,Modern day,Town,Paradisa,1997,193,5,Box,27.5
6548-1,Octan Gas Station,Modern day,Town,City,1997,125,3,Box,24
6549-1,Roadblock Runners,Modern day,Town,Vehicles,1997,183,4,Box,30
6550-1,Outback Racer,Modern day,Town,Outback,1997,49,1,Box,4
6553-1,Crisis News Crew,Modern day,Town,Outback,1997,136,3,Box,12
6554-1,Blaze Brigade,Modern day,Town,Fire,1997,255,4,Box,44
6555-1,Sea Hunter,Modern day,Town,Divers,1997,30,1,Box,4.5
6556-1,Scuba Squad,Modern day,Town,Divers,1997,77,2,Box,8.75
6557-1,Treasure Hunters,Modern day,Town,Divers,1997,150,3,Box,22
6558-1,Shark Cage Cove,Modern day,Town,Divers,1997,187,3,Box,30
6559-1,Deep Sea Bounty,Modern day,Town,Divers,1997,348,5,Box,44
6560-1,Diving Expedition Explorer,Modern day,Town,Divers,1997,471,7,Box,79
6564-1,Recycle Truck,Modern day,Town,Maintenance,1997,35,1,Box,7.25
6565-1,Construction Crew,Modern day,Town,Construction,1997,78,3,Box,16.5
6566-1,Bank,Modern day,Town,City,1997,99,2,Box,15
6599-1,Shark Attack,Modern day,Town,Divers,1997,58,2,Box,10
6706-1,Frontier Patrol,Historical,Western,Cowboys,1997,30,3,Box,6
6709-1,Tribal Chief,Historical,Western,Indians,1997,16,1,Box,4
6718-1,Raindance Ridge,Historical,Western,Indians,1997,74,2,Box,8
6746-1,Chief's Tepee,Historical,Western,Indians,1997,134,3,Box,20
6748-1,Boulder Cliff Canyon,Historical,Western,Indians,1997,256,6,Box,40
6766-1,Rapid River Village,Historical,Western,Indians,1997,353,7,Box,60
6790-1,Bandit with Gun,Historical,Western,Cowboys,1997,21,1,Box,2
6791-1,Bandit's Wheelgun,Historical,Western,Cowboys,1997,21,1,Polybag,2
6799-1,Showdown Canyon,Historical,Western,Cowboys,1997,75,4,Box,10
6800-1,Cyber Blaster,Action/Adventure,Space,UFO,1997,20,1,Box,NA
6816-1,Cyber Blaster,Action/Adventure,Space,UFO,1997,20,1,Polybag,2
6818-1,Cyborg Scout,Action/Adventure,Space,UFO,1997,36,1,Box,3
6829-1,Radon Rover,Action/Adventure,Space,UFO,1997,53,1,Box,6
6836-1,V-Wing Fighter,Action/Adventure,Space,UFO,1997,40,1,Box,4
6900-1,Cyber Saucer,Action/Adventure,Space,UFO,1997,114,1,Box,22
6915-1,Warp Wing Fighter,Action/Adventure,Space,UFO,1997,236,2,Box,30
697-2,Building Ideas Book,Miscellaneous,Books,LEGO,1997,1,0,NA,NA
6975-1,Alien Avenger,Action/Adventure,Space,UFO,1997,369,4,Box,60
6979-1,Interstellar Starfighter,Action/Adventure,Space,UFO,1997,292,3,Box,80
6999-1,Cyber Saucer,Action/Adventure,Space,UFO,1997,114,1,Box,20
8205-1,Bungee Blaster,Technical,Technic,NA,1997,63,0,Box,7
8215-1,Gyro Copter,Technical,Technic,NA,1997,107,0,Box,8
8216-1,Turbo 1,Technical,Technic,NA,1997,97,0,Box,10
8222-1,VTOL,Technical,Technic,NA,1997,138,1,Box,NA
8229-1,Tread Trekker,Technical,Technic,NA,1997,185,1,Box,22
8232-1,Chopper Force,Technical,Technic,NA,1997,289,1,Box,25
8250-1,Search Sub,Technical,Technic,NA,1997,383,1,Box,49.5
8277-1,Giant Model Set,Technical,Technic,NA,1997,554,0,Box,40
8299-1,Search Sub,Technical,Technic,NA,1997,0,1,Box,50
8414-1,Mountain Rambler,Technical,Technic,NA,1997,244,0,Box,30
8437-1,Future Car,Technical,Technic,NA,1997,419,0,Box,54
8459-1,Pneumatic Front-End Loader,Technical,Technic,NA,1997,591,0,Box,82
8479-1,Barcode Multi-Set,Technical,Technic,NA,1997,1280,0,Box,164
9376-1,Castle Set,Educational,Dacta,Castle,1997,321,14,NA,63.5
9453-1,Universal School Set,Educational,Dacta,NA,1997,716,0,NA,73.75
9615-1,Motor Add-On for Simple Mechanisms,Educational,Dacta,Technic,1997,3,0,NA,32
9617-1,Introducing Air Power,Educational,Dacta,NA,1997,89,0,Box,NA
9618-1,Structures Set,Educational,Dacta,Technic,1997,463,0,NA,NA
9630-1,Simple Mechanisms Set,Educational,Dacta,Technic,1997,277,0,NA,80
9660-1,Early Structures,Educational,Dacta,NA,1995,107,2,NA,69
9847-1,Bluetooth Dongle,Technical,Mindstorms,NXT,2006,1,0,NA,32.5
9848-1,9v Lamps,Educational,Dacta,NA,1997,9,0,NA,NA
ORLANDO-1,{Bag of Bricks},Miscellaneous,Promotional,LEGO brand store opening set,1997,3,0,None (loose parts),0
1660-1,Kronprins Frederik Ferry,Miscellaneous,Promotional,Ferries,1995,163,0,Box,NA
1728-1,Crystal Crawler,Action/Adventure,Aquazone,Aquanauts,1996,97,1,Box,10
1737-1,Scorpion Detector,Action/Adventure,Space,Exploriens,1996,196,2,Box,20
1747-1,Treasure Surprise,Historical,Pirates,NA,1996,22,1,Box,2
1749-1,Paravane,Action/Adventure,Aquazone,Aquanauts,1996,16,1,Box,2
1751-1,Small Bulk Bucket,Pre-school,Duplo,NA,1996,27,1,Bucket,NA
1752-1,Boat with Armour,Historical,Castle,Royal Knights,1996,21,1,Box,NA
1773-1,Airline Maintenance Vehicle with Trailer,Modern day,Town,Special,1991,109,1,Box,NA
1776-1,Bonus Value Bucket,Basic,Basic,NA,1996,950,0,NA,20
1777-1,Plane,Basic,Basic,NA,1996,10,0,Polybag,NA
1778-1,Boat,Basic,Basic,NA,1996,9,0,Polybag,NA
1779-1,Helicopter,Basic,Basic,NA,1996,10,0,Polybag,NA
1784-1,Animals Bulk Box,Pre-school,Duplo,NA,1996,21,0,Box,NA
1796-1,Freestyle Bucket,Basic,Freestyle,NA,1996,641,0,Bucket,20
1797-1,Bonus Bucket,Pre-school,Duplo,NA,1996,90,0,Bucket,20
1802-1,Tidy Treasure,Historical,Pirates,NA,1996,22,1,Polybag,2
1804-1,Crossbow Boat,Historical,Castle,Royal Knights,1996,21,1,Polybag,2
1806-1,Underwater Scooter,Action/Adventure,Aquazone,Aquanauts,1996,16,1,Polybag,NA
1808-1,Light Aircraft and Ground Support,Modern day,Town,Special,1996,122,2,Box,10
1809-1,Aeroplane,Basic,Basic,NA,1996,29,0,Polybag,NA
1815-1,Paradisa Lifeguard,Modern day,Town,Paradisa,1996,36,2,Box,NA
1817-1,Sea Plane with Hut and Boat,Modern day,Town,Special,1996,135,3,Box,15
1818-1,Aircraft and Ground Support Equipment and Vehicle.,Modern day,Town,Special,1996,203,3,Box,24
1821-1,Rally Racers,Modern day,Town,Racing,1996,196,3,Box,11
1823-1,Yacht,Basic,Basic,NA,1996,10,0,Polybag,NA
1843-1,(Unnamed),Action/Adventure,Space,Spyrius,1996,105,2,Box,NA
1843-2,(Unnamed),Historical,Castle,Royal Knights,1996,48,0,Box,8
1846-1,Freestyle Set,Basic,Freestyle,NA,1996,25,0,Polybag,NA
1847-1,Freestyle Set,Basic,Freestyle,NA,1996,33,1,Polybag,NA
1853-1,Hypno Cruiser,Action/Adventure,Time Cruisers,NA,1996,157,2,Tub,NA
1854-1,House with Roof-Windows,Modern day,Town,Special,1996,144,2,Box,23
1857-1,Super Value Brick Pack,Basic,Basic,NA,1996,950,0,Box,NA
1858-1,Droid Scout,Action/Adventure,Space,Exploriens,1996,23,1,Box,NA
1859-1,Aeroplane,Basic,Basic,NA,1996,9,0,Polybag,NA
1861-1,Box of Bricks,Pre-school,Duplo,NA,1996,NA,0,NA,NA
1868-1,Freestyle Box,Basic,Freestyle,NA,1996,220,0,Box,NA
1869-1,South African Flag,Basic,Basic,NA,1996,80,0,NA,NA
